SYMBOL,TICKER,NAME_OF_COMPANY,SERIES,CLOSE_PRICE,PREV_CLOSE,CHANGE_PCT,TTL_TRD_QNTY,TURNOVER_LACS,DELIV_PER,DATE_OF_LISTING,SESSION_DATE
NIF500BETA,NIF500BETA.NS,NIF500BETA,EQ,36.66,36.48,0.4934210526315782,29211,10.69,99.54,,20-Sep-2026
NIFTY1,NIFTY1.NS,NIFTY1,EQ,259.67,259.12,0.21225686940414146,68356,177.39,40.17,,20-Sep-2026
NIFTY100EW,NIFTY100EW.NS,NIFTY100EW,EQ,34.31,34.13,0.5273952534427182,68217,23.4,53.59,,20-Sep-2026
NIFTYADD,NIFTYADD.NS,NIFTYADD,EQ,246.79,245.65,0.4640749033177229,4027,9.92,52.15,,20-Sep-2026
NIFTYAXIS,NIFTYAXIS.NS,NIFTYAXIS,EQ,259.23,258.41,0.31732518091404865,8771,22.7,61.14,,20-Sep-2026
NIFTYBEES,NIFTYBEES.NS,NIFTYBEES,EQ,266.53,266.08,0.16912206855080752,3645562,9708.27,58.93,,20-Sep-2026
NIFTYBETA,NIFTYBETA.NS,NIFTYBETA,EQ,259.77,258.92,0.3282867294917217,2607269,6761.18,99.8,,20-Sep-2026
NIFTYBETF,NIFTYBETF.NS,NIFTYBETF,EQ,240.79,240.35,0.18306636155606312,3374,8.11,28.16,,20-Sep-2026
NIFTYCASE,NIFTYCASE.NS,NIFTYCASE,EQ,9.37,9.36,0.10683760683760457,503818,47.27,85.55,,20-Sep-2026
NIFTYETF,NIFTYETF.NS,NIFTYETF,EQ,254.51,253.4,0.4380426203630565,142854,363.31,62.28,,20-Sep-2026
NIFTYIETF,NIFTYIETF.NS,NIFTYIETF,EQ,265.13,264.67,0.17380133751463314,397456,1052.72,61.62,,20-Sep-2026
NIFTYJBLK,NIFTYJBLK.NS,NIFTYJBLK,EQ,11.98,11.94,0.335008375209388,100363,12.01,63.74,,20-Sep-2026
NIFTYQLITY,NIFTYQLITY.NS,NIFTYQLITY,EQ,20.61,20.6,0.04854368932037869,10693,2.2,67.41,,20-Sep-2026
NIITLTD,NIITLTD.NS,NIIT Limited,EQ,91.57,87.31,4.879166189439916,391257,354.2,37.02,16-AUG-2004,20-Sep-2026
NIITMTS,NIITMTS.NS,NIIT Learning Systems Limited,EQ,217.16,224.6,-3.3125556544968826,402242,877.7,43.77,08-AUG-2023,20-Sep-2026
NILAINFRA,NILAINFRA.NS,Nila Infrastructures Limited,EQ,6.63,6.56,1.0670731707317118,201803,13.19,71.22,21-MAY-2015,20-Sep-2026
NILASPACES,NILASPACES.NS,Nila Spaces Limited,EQ,12.3,12.48,-1.4423076923076898,1810089,222.71,48.69,28-DEC-2018,20-Sep-2026
NILE,NILE.NS,Nile Limited,EQ,1462.2,1456.0,0.4258241758241789,1434,20.99,72.87,20-APR-2026,20-Sep-2026
NILKAMAL,NILKAMAL.NS,Nilkamal Limited,EQ,1887.5,1917.2,-1.5491341539745485,25774,487.83,43.59,01-NOV-1995,20-Sep-2026
NIMBSPROJ,NIMBSPROJ.NS,Nimbus Projects Limited,EQ,185.46,183.73,0.9415990856147707,10487,19.86,31.19,06-APR-2026,20-Sep-2026
NINSYS,NINSYS.NS,NINtec Systems Limited,EQ,707.5,707.9,-0.056505156095490505,807,5.72,56.51,21-FEB-2023,20-Sep-2026
NIPPOBATRY,NIPPOBATRY.NS,Indo-National Limited,EQ,319.8,315.2,1.4593908629441699,1463,4.67,81.61,06-OCT-1999,20-Sep-2026
NIRAJ,NIRAJ.NS,Niraj Cement Structurals Limited,EQ,27.74,27.92,-0.6446991404011577,7255,2.01,58.04,01-OCT-2020,20-Sep-2026
NIRAJISPAT,NIRAJISPAT.NS,Niraj Ispat Industries Limited,BE,285.0,285.0,0.0,30,0.09,0.0,27-OCT-2016,20-Sep-2026
NIRLON,NIRLON.NS,Nirlon Limited,EQ,600.4,601.05,-0.10814408119124487,1961,11.78,61.14,20-APR-2026,20-Sep-2026
NIRMAN,NIRMAN.NS,NIRMAN,SM,26.8,26.7,0.37453183520599787,7500,1.99,96.0,,20-Sep-2026
NITCO,NITCO.NS,Nitco Limited,EQ,87.0,85.94,1.2334186641843172,417793,361.66,53.64,21-MAR-2006,20-Sep-2026
NITINSPIN,NITINSPIN.NS,Nitin Spinners Limited,EQ,619.2,616.85,0.38096782037772925,58258,361.7,53.69,02-FEB-2006,20-Sep-2026
NITIRAJ,NITIRAJ.NS,Nitiraj Engineers Limited,EQ,232.01,234.07,-0.8800786089631317,3238,7.57,70.88,22-APR-2021,20-Sep-2026
NITTAGELA,NITTAGELA.NS,Nitta Gelatin India Limited,EQ,1711.4,1766.1,-3.0972198629749066,5804,100.7,74.52,20-APR-2026,20-Sep-2026
NIVABUPA,NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,EQ,79.59,79.6,-0.012562814070340333,1273196,1014.33,67.37,14-NOV-2024,20-Sep-2026
NLCINDIA,NLCINDIA.NS,NLC India Limited,EQ,268.8,262.3,2.4780785360274495,2578554,6902.56,59.8,23-AUG-2000,20-Sep-2026
NMDC,NMDC.NS,NMDC Limited,EQ,79.15,80.8,-2.0420792079207817,18919633,15163.81,63.24,03-MAR-2008,20-Sep-2026
NOCIL,NOCIL.NS,NOCIL Limited,EQ,194.56,186.36,4.400085855333756,1732771,3319.13,41.33,17-JAN-1996,20-Sep-2026
NOIDATOLL,NOIDATOLL.NS,Noida Toll Bridge Company Limited,EQ,4.0,3.96,1.010101010101011,26530,1.05,74.44,06-DEC-2002,20-Sep-2026
NORBTEAEXP,NORBTEAEXP.NS,Norben Tea & Exports Limited,EQ,65.5,64.73,1.189556619805339,1847,1.2,61.34,26-JUN-1996,20-Sep-2026
NORTHARC,NORTHARC.NS,Northern Arc Capital Limited,EQ,313.6,310.55,0.9821284817259737,1062365,3317.39,50.42,24-SEP-2024,20-Sep-2026
NOVAAGRI,NOVAAGRI.NS,Nova Agritech Limited,EQ,22.9,22.49,1.82303245887061,38579,8.79,82.66,31-JAN-2024,20-Sep-2026
NOVARTIND,NOVARTIND.NS,Novartis India Limited,EQ,2046.8,2082.2,-1.7001248679281464,76794,1596.2,35.36,20-APR-2026,20-Sep-2026
NPBET,NPBET.NS,NPBET,EQ,283.0,282.79,0.07426005162840961,8,0.02,100.0,,20-Sep-2026
NPST,NPST.NS,Network People Services Technologies Limited,EQ,1828.5,1854.9,-1.4232573184538297,139085,2575.3,36.82,30-APR-2025,20-Sep-2026
NRAIL,NRAIL.NS,N R Agarwal Industries Limited,EQ,625.2,628.5,-0.5250596658711145,18686,115.41,51.51,05-APR-2017,20-Sep-2026
NRBBEARING,NRBBEARING.NS,NRB Bearing Limited,EQ,525.5,472.2,11.287590004235497,9738086,50951.57,8.24,08-MAR-2000,20-Sep-2026
NRL,NRL.NS,Nupur Recyclers Limited,BE,143.67,137.13,4.769197112229266,210713,294.8,0.0,12-JAN-2023,20-Sep-2026
NRVANDANA,NRVANDANA.NS,NRVANDANA,SM,70.0,71.55,-2.1663172606568795,33000,23.37,100.0,,20-Sep-2026
NSIL,NSIL.NS,Nalwa Sons Investments Limited,EQ,5507.5,5436.0,1.3153053715967624,2466,135.82,81.67,17-NOV-2003,20-Sep-2026
NSLNISP,NSLNISP.NS,NMDC Steel Limited,EQ,42.6,41.64,2.3054755043227684,6294350,2669.57,39.68,20-FEB-2023,20-Sep-2026
NTCIND,NTCIND.NS,NTC Industries Limited,EQ,132.85,132.03,0.6210709687192253,747,1.0,67.74,17-AUG-2026,20-Sep-2026
NTPC,NTPC.NS,NTPC Limited,EQ,323.65,329.6,-1.8052184466019554,9448827,30861.93,68.73,05-NOV-2004,20-Sep-2026
NTPCGREEN,NTPCGREEN.NS,NTPC Green Energy Limited,EQ,88.55,87.58,1.1075588033797659,4164366,3663.66,55.59,27-NOV-2024,20-Sep-2026
NUCLEUS,NUCLEUS.NS,Nucleus Software Exports Limited,EQ,686.25,691.4,-0.7448654903095137,14849,102.52,57.56,19-DEC-2002,20-Sep-2026
NURECA,NURECA.NS,Nureca Limited,BE,345.95,332.35,4.0920716112531865,28818,99.94,0.0,25-FEB-2021,20-Sep-2026
NUVAMA,NUVAMA.NS,Nuvama Wealth Management Limited,EQ,1713.7,1687.4,1.5586108806447763,265082,4530.46,57.92,26-SEP-2023,20-Sep-2026
NUVOCO,NUVOCO.NS,Nuvoco Vistas Corporation Limited,EQ,328.6,319.0,3.0094043887147404,629989,2060.84,42.5,23-AUG-2021,20-Sep-2026
NV20,NV20.NS,NV20,EQ,13.58,13.51,0.5181347150259088,58601,7.91,69.43,,20-Sep-2026
NV20BEES,NV20BEES.NS,NV20BEES,EQ,135.32,135.72,-0.2947244326554713,22134,29.94,69.52,,20-Sep-2026
NV20IETF,NV20IETF.NS,NV20IETF,EQ,13.2,13.22,-0.1512859304084822,328699,43.29,58.66,,20-Sep-2026
NYKAA,NYKAA.NS,FSN E-Commerce Ventures Limited,EQ,332.15,323.75,2.5945945945945876,4424240,14431.05,67.55,10-NOV-2021,20-Sep-2026
OAL,OAL.NS,Oriental Aromatics Limited,EQ,514.15,513.5,0.12658227848100823,22259,115.52,45.95,11-JUL-2019,20-Sep-2026
OBCL,OBCL.NS,OBCL Limited,EQ,57.02,55.82,2.1497671085632444,5689,3.24,93.83,07-APR-2022,20-Sep-2026
OBEROIRLTY,OBEROIRLTY.NS,Oberoi Realty Limited,EQ,1785.0,1740.7,2.544953179755268,766762,13466.53,70.7,20-OCT-2010,20-Sep-2026
OBSCP,OBSCP.NS,OBSCP,SM,930.25,899.25,3.4473172087850985,33200,306.39,61.45,,20-Sep-2026
OCCLLTD,OCCLLTD.NS,OCCL Limited,BE,154.09,154.65,-0.36210798577433057,17991,27.77,0.0,29-OCT-2024,20-Sep-2026
ODIGMA,ODIGMA.NS,Odigma Consultancy Solutions Limited,EQ,21.0,21.0,0.0,20873,4.4,98.03,12-DEC-2024,20-Sep-2026
ODYCORP,ODYCORP.NS,Odyssey Corporation Limited,EQ,7.07,6.86,3.0612244897959178,41164,2.78,56.74,17-AUG-2026,20-Sep-2026
OFSS,OFSS.NS,Oracle Financial Services Software Limited,EQ,11896.0,11620.0,2.3752151462994835,162844,19037.3,56.66,28-JUN-2002,20-Sep-2026
OIL,OIL.NS,Oil India Limited,EQ,475.7,477.4,-0.35609551738583756,3703547,17693.83,60.71,30-SEP-2009,20-Sep-2026
OILCOUNTUB,OILCOUNTUB.NS,Oil Country Tubular Limited,BE,65.54,64.26,1.991907874260817,44331,29.05,0.0,30-AUG-1995,20-Sep-2026
OILIETF,OILIETF.NS,OILIETF,EQ,11.14,11.02,1.0889292196007352,690859,76.82,65.12,,20-Sep-2026
OLAELEC,OLAELEC.NS,Ola Electric Mobility Limited,EQ,36.39,36.79,-1.087251970644193,48738061,17705.4,37.23,09-AUG-2024,20-Sep-2026
OLECTRA,OLECTRA.NS,Olectra Greentech Limited,EQ,1198.8,1186.2,1.0622154779969573,174712,2092.46,32.72,20-MAR-2002,20-Sep-2026
OLIL,OLIL.NS,OLIL,SM,443.35,432.35,2.544234994795883,23600,102.65,59.32,,20-Sep-2026
OMAXAUTO,OMAXAUTO.NS,Omax Autos Limited,EQ,182.16,175.79,3.6236418453836996,85580,154.75,57.56,20-FEB-2003,20-Sep-2026
OMAXE,OMAXE.NS,Omaxe Limited,EQ,117.31,120.76,-2.8569062603511117,744348,893.62,31.71,09-AUG-2007,20-Sep-2026
OMFREIGHT,OMFREIGHT.NS,Om Freight Forwarders Limited,BE,85.16,85.8,-0.7459207459207466,4094,3.5,0.0,08-OCT-2025,20-Sep-2026
OMFURN,OMFURN.NS,OMFURN,SM,51.5,53.0,-2.8301886792452833,8400,4.29,85.71,,20-Sep-2026
OMINFRAL,OMINFRAL.NS,OM INFRA LIMITED,EQ,78.33,79.44,-1.397280966767371,54641,43.04,70.0,17-JUN-2011,20-Sep-2026
OMNI,OMNI.NS,Omnitech Engineering Limited,EQ,556.15,568.65,-2.1981886925173657,6045799,33884.79,36.07,05-MAR-2026,20-Sep-2026
OMPOWER,OMPOWER.NS,Om Power Transmission Limited,EQ,172.37,166.7,3.401319736052799,71555,122.45,57.95,17-APR-2026,20-Sep-2026
ONDOOR,ONDOOR.NS,ONDOOR,SM,268.7,267.2,0.561377245508982,10200,27.26,67.65,,20-Sep-2026
ONEGLOBAL,ONEGLOBAL.NS,One Global Service Provider Limited,EQ,538.75,530.45,1.5647092091620234,3309,17.69,67.0,17-AUG-2026,20-Sep-2026
ONELIFECAP,ONELIFECAP.NS,Onelife Capital Advisors Limited,BE,34.02,32.91,3.372835004557905,21388,7.16,0.0,17-OCT-2011,20-Sep-2026
ONEPOINT,ONEPOINT.NS,One Point One Solutions Limited,EQ,59.64,59.14,0.8454514710855596,579627,345.71,56.36,09-MAY-2019,20-Sep-2026
ONESOURCE,ONESOURCE.NS,Onesource Specialty Pharma Limited,EQ,1594.9,1580.0,0.9430379746835501,335793,5381.83,53.79,24-JAN-2025,20-Sep-2026
ONGC,ONGC.NS,Oil & Natural Gas Corporation Limited,EQ,232.8,232.43,0.15918771242955065,11146237,25974.88,73.28,19-JUL-1995,20-Sep-2026
ONIDA,ONIDA.NS,Onida Electronics Limited,EQ,32.89,32.29,1.8581604211830332,453556,149.36,58.23,24-MAY-2004,20-Sep-2026
ONIXSOLAR,ONIXSOLAR.NS,Onix Solar Energy Limited,EQ,357.4,376.2,-4.997341839447106,6099,21.8,100.0,17-AUG-2026,20-Sep-2026
ONMOBILE,ONMOBILE.NS,OnMobile Global Limited,BE,48.81,51.31,-4.872344572208146,98825,48.56,0.0,19-FEB-2008,20-Sep-2026
ONWARDTEC,ONWARDTEC.NS,Onward Technologies Limited,EQ,287.2,291.75,-1.559554413024854,13769,40.05,49.12,07-MAR-2001,20-Sep-2026
ONYX,ONYX.NS,ONYX,ST,37.25,38.0,-1.9736842105263157,26000,9.86,100.0,,20-Sep-2026
OPTIEMUS,OPTIEMUS.NS,Optiemus Infracom Limited,EQ,590.1,610.0,-3.262295081967209,190406,1136.25,45.65,08-AUG-2017,20-Sep-2026
OPTIFIN,OPTIFIN.NS,Optimus Finance Limited,EQ,14.01,15.13,-7.402511566424328,61040,8.61,90.18,17-AUG-2026,20-Sep-2026
OPTIMYSTIX,OPTIMYSTIX.NS,OPTIMYSTIX,SM,139.45,139.0,0.32374100719423643,17600,24.3,59.09,,20-Sep-2026
OPTIVALUE,OPTIVALUE.NS,OPTIVALUE,ST,193.1,183.95,4.974177765697204,52800,101.01,93.94,,20-Sep-2026
ORBTEXP,ORBTEXP.NS,Orbit Exports Limited,BE,229.82,224.97,2.155843001289058,1710,3.92,0.0,05-NOV-2013,20-Sep-2026
ORCHASP,ORCHASP.NS,Orchasp Limited,EQ,1.4,1.37,2.1897810218977956,375577,5.24,77.28,07-FEB-2025,20-Sep-2026
ORCHPHARMA,ORCHPHARMA.NS,Orchid Pharma Limited,EQ,989.7,958.05,3.303585407859725,56527,554.59,60.08,02-NOV-2020,20-Sep-2026
ORIANA,ORIANA.NS,ORIANA,SM,271.75,1348.85,-79.85320828854209,169875,461.22,49.89,,20-Sep-2026
ORICONENT,ORICONENT.NS,Oricon Enterprises Limited,EQ,52.75,51.26,2.9067499024580608,17128,9.01,54.58,24-JUL-2015,20-Sep-2026
ORIENTALTL,ORIENTALTL.NS,Oriental Trimex Limited,EQ,4.96,4.98,-0.4016064257028205,55364,2.75,58.14,07-MAR-2007,20-Sep-2026
ORIENTBELL,ORIENTBELL.NS,Orient Bell Limited,EQ,393.25,387.25,1.5493867010974822,10141,39.68,68.28,14-FEB-2007,20-Sep-2026
ORIENTCEM,ORIENTCEM.NS,Orient Cement Limited,EQ,124.55,122.09,2.0149070357932617,2828940,3516.04,65.38,12-JUL-2013,20-Sep-2026
ORIENTCER,ORIENTCER.NS,ORIENT CERATECH LIMITED,EQ,46.52,46.11,0.8891780524832005,53405,24.75,59.74,15-DEC-2005,20-Sep-2026
ORIENTELEC,ORIENTELEC.NS,Orient Electric Limited,EQ,167.36,168.83,-0.8706983356038611,123188,206.73,57.54,14-MAY-2018,20-Sep-2026
ORIENTHOT,ORIENTHOT.NS,Oriental Hotels Limited,EQ,143.45,141.01,1.7303737323594057,1243314,1781.33,46.22,27-AUG-1998,20-Sep-2026
ORIENTLTD,ORIENTLTD.NS,Orient Press Limited,BE,80.82,82.99,-2.6147728642005084,1086,0.88,0.0,03-MAR-2010,20-Sep-2026
ORIENTPPR,ORIENTPPR.NS,Orient Paper & Industries Limited,EQ,17.2,17.25,-0.28985507246377223,191461,32.98,53.36,29-MAR-1995,20-Sep-2026
ORIENTTECH,ORIENTTECH.NS,Orient Technologies Limited,EQ,236.35,236.47,-0.0507463948915315,156550,371.45,41.86,28-AUG-2024,20-Sep-2026
ORIRAIL,ORIRAIL.NS,Oriental Rail Infrastructure Limited,EQ,117.09,117.94,-0.7207054434458151,33351,39.23,51.44,17-AUG-2026,20-Sep-2026
ORISSAMINE,ORISSAMINE.NS,The Orissa Minerals Development Company Limited,EQ,3821.2,3896.4,-1.92998665434761,28276,1097.63,34.03,29-SEP-2010,20-Sep-2026
ORKLAINDIA,ORKLAINDIA.NS,Orkla India Limited,EQ,595.65,578.25,3.0090791180285303,71578,422.63,59.75,06-NOV-2025,20-Sep-2026
ORTINGLOBE,ORTINGLOBE.NS,ORTIN GLOBAL LIMITED,EQ,15.83,16.45,-3.7689969604863176,8090,1.29,69.57,30-MAR-2021,20-Sep-2026
OSELDEVICE,OSELDEVICE.NS,OSELDEVICE,SM,363.9,368.5,-1.2483039348711054,13200,48.09,80.3,,20-Sep-2026
OSIAHYPER,OSIAHYPER.NS,Osia Hyper Retail Limited,BE,2.24,2.22,0.9009009009009016,225631,5.05,0.0,01-DEC-2022,20-Sep-2026
OSWALAGRO,OSWALAGRO.NS,Oswal Agro Mills Limited,EQ,33.88,33.91,-0.08846947803006204,56597,19.25,90.72,29-MAR-1995,20-Sep-2026
OSWALGREEN,OSWALGREEN.NS,Oswal Greentech Limited,EQ,19.44,19.04,2.100840336134465,107196,20.61,61.6,28-AUG-1996,20-Sep-2026
OSWALPUMPS,OSWALPUMPS.NS,Oswal Pumps Limited,EQ,278.1,273.3,1.7563117453348012,271449,745.31,44.41,20-JUN-2025,20-Sep-2026
OSWALSEEDS,OSWALSEEDS.NS,ShreeOswal Seeds And Chemicals Limited,EQ,13.72,13.87,-1.0814708002883822,109264,15.19,53.83,28-FEB-2023,20-Sep-2026
OWAIS,OWAIS.NS,OWAIS,ST,76.4,77.95,-1.9884541372674753,22700,17.58,97.8,,20-Sep-2026
PACEDIGITK,PACEDIGITK.NS,Pace Digitek Limited,EQ,156.17,153.31,1.8655012719326756,521729,813.76,47.02,06-OCT-2025,20-Sep-2026
PACIFICI,PACIFICI.NS,Pacific Industries Limited,EQ,147.99,148.5,-0.3434343434343373,1,0.0,100.0,17-AUG-2026,20-Sep-2026
PAGEIND,PAGEIND.NS,Page Industries Limited,EQ,36400.0,35020.0,3.9406053683609366,32020,11436.56,60.63,16-MAR-2007,20-Sep-2026
PAISALO,PAISALO.NS,Paisalo Digital Limited,EQ,89.51,88.73,0.8790713400202874,25898908,23200.36,28.43,17-OCT-2011,20-Sep-2026
PAKKA,PAKKA.NS,PAKKA LIMITED,EQ,78.56,77.12,1.867219917012445,45964,36.11,57.22,11-JUL-2023,20-Sep-2026
PALASHSECU,PALASHSECU.NS,Palash Securities Limited,EQ,86.11,86.03,0.09299081715680378,305,0.27,82.3,28-JUL-2017,20-Sep-2026
PALREDTEC,PALREDTEC.NS,Palred Technologies Limited,EQ,46.1,46.01,0.19560965007607783,161,0.07,100.0,09-MAY-2016,20-Sep-2026
PANACEABIO,PANACEABIO.NS,Panacea Biotec Limited,EQ,367.9,372.0,-1.1021505376344147,119782,438.52,44.51,17-APR-1996,20-Sep-2026
PANACHE,PANACHE.NS,Panache Digilife Limited,BE,522.2,512.0,1.9921875000000089,3474,18.04,0.0,06-JAN-2020,20-Sep-2026
PANAMAPET,PANAMAPET.NS,Panama Petrochem Limited,EQ,470.2,459.75,2.2729744426318628,166705,777.59,48.05,30-SEP-2011,20-Sep-2026
PANCHMAHQ,PANCHMAHQ.NS,Panchmahal Steel Limited,EQ,296.4,295.0,0.4745762711864329,38,0.11,100.0,17-AUG-2026,20-Sep-2026
PANORAMA,PANORAMA.NS,Panorama Studios International Limited,EQ,53.26,52.63,1.1970359110773237,171382,90.78,46.17,17-AUG-2026,20-Sep-2026
PANSARI,PANSARI.NS,Pansari Developers Limited,EQ,284.95,290.0,-1.7413793103448316,1081,3.05,85.01,18-OCT-2021,20-Sep-2026
PAR,PAR.NS,Par Drugs And Chemicals Limited,BE,136.6,133.54,2.2914482552044353,29278,40.24,0.0,16-SEP-2021,20-Sep-2026
PARACABLES,PARACABLES.NS,Paramount Communications Limited,EQ,62.02,60.7,2.174629324546953,1236571,764.11,49.23,03-JAN-2007,20-Sep-2026
PARADEEP,PARADEEP.NS,Paradeep Phosphates Limited,EQ,155.62,153.81,1.176776542487486,2314244,3589.38,43.26,27-MAY-2022,20-Sep-2026
PARAGMILK,PARAGMILK.NS,Parag Milk Foods Limited,EQ,268.5,264.6,1.4739229024943223,1521408,4078.82,55.96,19-MAY-2016,20-Sep-2026
PARAGON,PARAGON.NS,PARAGON,SM,53.65,55.5,-3.333333333333336,6000,3.24,60.0,,20-Sep-2026
PARAMATRIX,PARAMATRIX.NS,PARAMATRIX,SM,57.0,57.5,-0.8695652173913043,1200,0.68,100.0,,20-Sep-2026
PARAMOUNT,PARAMOUNT.NS,PARAMOUNT,SM,40.3,42.35,-4.840613931523032,7200,2.9,83.33,,20-Sep-2026
PARAS,PARAS.NS,Paras Defence and Space Technologies Limited,EQ,1372.7,1370.9,0.13130060544167732,613001,8444.87,22.65,01-OCT-2021,20-Sep-2026
PARASPETRO,PARASPETRO.NS,Paras Petrofils Limited,EQ,2.14,2.13,0.4694835680751282,180581,3.92,65.67,14-FEB-1996,20-Sep-2026
PARIN,PARIN.NS,PARIN,SM,704.0,703.95,0.007102777185873219,3750,26.17,80.0,,20-Sep-2026
PARKHOSPS,PARKHOSPS.NS,Park Medi World Limited,EQ,282.05,277.9,1.4933429291112035,1071510,2999.94,48.65,17-DEC-2025,20-Sep-2026
PARKHOTELS,PARKHOTELS.NS,Apeejay Surrendra Park Hotels Limited,EQ,107.38,107.2,0.16791044776118713,147877,159.55,63.24,12-FEB-2024,20-Sep-2026
PARNAXLAB,PARNAXLAB.NS,Parnax Lab Limited,EQ,128.2,123.79,3.562484853380711,1756,2.26,90.89,17-AUG-2026,20-Sep-2026
PARSVNATH,PARSVNATH.NS,Parsvnath Developers Limited,BE,1.84,1.81,1.657458563535913,20372,0.37,0.0,30-NOV-2006,20-Sep-2026
PARTH,PARTH.NS,PARTH,SM,522.95,491.8,6.3338755591704015,49200,244.44,85.37,,20-Sep-2026
PARTYCRUS,PARTYCRUS.NS,PARTYCRUS,SM,97.3,94.5,2.96296296296296,3000,2.92,100.0,,20-Sep-2026
PASHUPATI,PASHUPATI.NS,Pashupati Cotspin Limited,EQ,80.26,81.37,-1.3641391176109123,350867,283.07,39.41,17-JUL-2025,20-Sep-2026
PASUPTAC,PASUPTAC.NS,Pasupati Acrylon Limited,EQ,69.98,70.31,-0.46935002133408943,130798,91.87,68.11,12-OCT-2021,20-Sep-2026
PATANJALI,PATANJALI.NS,Patanjali Foods Limited,EQ,367.0,354.45,3.540696854281284,1999903,7231.13,41.01,24-JAN-2020,20-Sep-2026
PATELENG,PATELENG.NS,Patel Engineering Limited,EQ,25.62,25.96,-1.3097072419106313,2871181,740.19,60.61,24-FEB-2005,20-Sep-2026
PATELRMART,PATELRMART.NS,Patel Retail Limited,EQ,205.77,202.84,1.4444882666140835,19068,39.15,55.66,26-AUG-2025,20-Sep-2026
PATILAUTOM,PATILAUTOM.NS,PATILAUTOM,SM,325.9,315.55,3.279987323720477,67800,218.64,66.37,,20-Sep-2026
PATINTLOG,PATINTLOG.NS,Patel Integrated Logistics Limited,BE,14.0,13.89,0.7919366450683905,72909,10.22,0.0,11-JAN-2008,20-Sep-2026
PAUSHAKLTD,PAUSHAKLTD.NS,Paushak Limited,EQ,716.35,719.95,-0.5000347246336583,16660,120.12,52.61,01-DEC-2025,20-Sep-2026
PAVNAIND,PAVNAIND.NS,Pavna Industries Limited,EQ,15.67,14.95,4.81605351170569,69294,10.69,70.43,01-JUN-2023,20-Sep-2026
PAYTM,PAYTM.NS,One 97 Communications Limited,EQ,1849.9,1763.0,4.9290981281905895,4640337,83485.15,44.67,18-NOV-2021,20-Sep-2026
PBMPOLY,PBMPOLY.NS,PBM Polytex Limited,EQ,65.0,60.0,8.333333333333332,146,0.1,98.63,17-AUG-2026,20-Sep-2026
PCBL,PCBL.NS,PCBL Chemical Limited,EQ,336.7,329.4,2.216150576806318,1255857,4194.58,51.86,29-MAR-1995,20-Sep-2026
PCCL,PCCL.NS,PCCL,SM,445.0,439.65,1.2168770612987656,5200,23.04,100.0,,20-Sep-2026
PCJEWELLER,PCJEWELLER.NS,PC Jeweller Limited,EQ,12.72,12.35,2.995951417004057,332313201,42143.59,17.81,27-DEC-2012,20-Sep-2026
PDMJEPAPER,PDMJEPAPER.NS,Pudumjee Paper Products Limited,EQ,101.59,102.41,-0.8007030563421474,236098,241.31,39.1,30-MAR-2016,20-Sep-2026
PDSL,PDSL.NS,PDS Limited,EQ,351.15,345.45,1.6500217108119812,69980,245.22,52.4,21-OCT-2014,20-Sep-2026
PEARLPOLY,PEARLPOLY.NS,Pearl Polymers Limited,EQ,17.09,16.73,2.1518230723251612,9783,1.64,62.22,11-OCT-1995,20-Sep-2026
PELATRO,PELATRO.NS,PELATRO,SM,384.95,365.15,5.422429138710123,2700,10.25,77.78,,20-Sep-2026
PENIND,PENIND.NS,Pennar Industries Limited,EQ,171.43,170.44,0.5808495658296228,219229,373.78,47.11,25-NOV-2010,20-Sep-2026
PENINLAND,PENINLAND.NS,Peninsula Land Limited,EQ,15.36,15.55,-1.221864951768497,101308,15.6,74.25,08-FEB-1995,20-Sep-2026
PENTAGON,PENTAGON.NS,PENTAGON,ST,91.35,87.0,4.999999999999993,7000,6.34,100.0,,20-Sep-2026
PERMAGN,PERMAGN.NS,Permanent Magnets Limited,EQ,848.15,828.7,2.3470495957523747,6294,52.69,64.09,17-AUG-2026,20-Sep-2026
PERNIASPOP,PERNIASPOP.NS,Purple Style Labs Limited,EQ,546.45,554.5,-1.4517583408476022,102495,557.07,37.3,07-SEP-2026,20-Sep-2026
PERSISTENT,PERSISTENT.NS,Persistent Systems Limited,EQ,5416.0,5473.0,-1.0414763383884524,494682,26800.65,46.48,06-APR-2010,20-Sep-2026
PETRONET,PETRONET.NS,Petronet LNG Limited,EQ,292.6,283.45,3.2280825542423828,3218273,9296.01,80.82,26-MAR-2004,20-Sep-2026
PFC,PFC.NS,Power Finance Corporation Limited,EQ,342.55,344.95,-0.6957530076822662,11369930,39277.82,79.67,23-FEB-2007,20-Sep-2026
PFIZER,PFIZER.NS,Pfizer Limited,EQ,4002.4,4014.8,-0.3088572282554571,42189,1688.08,42.21,28-APR-1999,20-Sep-2026
PFOCUS,PFOCUS.NS,Prime Focus Limited,EQ,344.35,334.95,2.806389013285575,5344944,18285.0,21.77,20-JUN-2006,20-Sep-2026
PFS,PFS.NS,PTC India Financial Services Limited,EQ,26.17,26.34,-0.6454062262718229,503737,132.08,78.21,30-MAR-2011,20-Sep-2026
PGEL,PGEL.NS,PG Electroplast Limited,EQ,529.15,529.35,-0.037782185699451305,570498,3049.29,41.06,26-SEP-2011,20-Sep-2026
